country,region,city,customer_segment,customer_age_group,previous_device_os,customer_id
Sweden,Europe,Linköping,Business,25–34,Unknown,7111
Sweden,Europe,Linköping,Government,55+,Unknown,7112
Sweden,Europe,Linköping,Individual,55+,iOS 16,7113
Sweden,Europe,Linköping,Government,35–44,Unknown,7114
Sweden,Europe,Linköping,Government,45–54,Unknown,7115
Sweden,Europe,Linköping,Education,25–34,New User,7116
Sweden,Europe,Linköping,Individual,18–24,Unknown,7117
Sweden,Europe,Linköping,Business,45–54,Android,7118
Sweden,Europe,Linköping,Individual,45–54,Unknown,7119
Sweden,Europe,Malmö,Government,35–44,Unknown,7120
Sweden,Europe,Malmö,Individual,45–54,Unknown,7121
Sweden,Europe,Malmö,Business,35–44,Unknown,7122
Sweden,Europe,Malmö,Education,45–54,Unknown,7123
Sweden,Europe,Malmö,Individual,35–44,Unknown,7124
Sweden,Europe,Malmö,Business,55+,Unknown,7125
Sweden,Europe,Malmö,Individual,18–24,Unknown,7126
Sweden,Europe,Malmö,Business,45–54,Unknown,7127
Sweden,Europe,Malmö,Business,25–34,Unknown,7128
Sweden,Europe,Malmö,Education,55+,iOS 17,7129
Sweden,Europe,Malmö,Government,25–34,iOS 15,7130
Sweden,Europe,Malmö,Individual,25–34,Unknown,7131
Sweden,Europe,Malmö,Individual,55+,Unknown,7132
Sweden,Europe,Malmö,Education,18–24,New User,7133
Sweden,Europe,Malmö,Government,25–34,Unknown,7134
Sweden,Europe,Malmö,Government,45–54,iOS 15,7135
Sweden,Europe,Malmö,Government,18–24,Android,7136
Sweden,Europe,Malmö,Business,45–54,New User,7137
Sweden,Europe,Malmö,Individual,55+,iOS 17,7138
Sweden,Europe,Malmö,Individual,25–34,New User,7139
Sweden,Europe,Malmö,Business,25–34,iOS 16,7140
Sweden,Europe,Malmö,Education,25–34,iOS 17,7141
Sweden,Europe,Malmö,Education,35–44,Unknown,7142
Sweden,Europe,Norrköping,Individual,18–24,Other,7143
Sweden,Europe,Norrköping,Education,35–44,Unknown,7144
Sweden,Europe,Norrköping,Government,45–54,Unknown,7145
Sweden,Europe,Norrköping,Business,45–54,Android,7146
Sweden,Europe,Norrköping,Government,55+,Unknown,7147
Sweden,Europe,Norrköping,Individual,45–54,Unknown,7148
Sweden,Europe,Norrköping,Individual,25–34,Unknown,7149
Sweden,Europe,Norrköping,Education,55+,Unknown,7150
Sweden,Europe,Norrköping,Business,18–24,iOS 17,7151
Sweden,Europe,Norrköping,Government,35–44,Unknown,7152
Sweden,Europe,Norrköping,Government,25–34,Other,7153
Sweden,Europe,Norrköping,Individual,55+,Unknown,7154
Sweden,Europe,Norrköping,Education,18–24,Unknown,7155
Sweden,Europe,Norrköping,Individual,18–24,iOS 16,7156
Sweden,Europe,Norrköping,Business,35–44,Unknown,7157
Sweden,Europe,Norrköping,Education,45–54,iOS 15,7158
Sweden,Europe,Norrköping,Individual,25–34,New User,7159
Sweden,Europe,Norrköping,Government,18–24,Unknown,7160
Sweden,Europe,Norrköping,Government,25–34,Unknown,7161
Sweden,Europe,Stockholm,Government,18–24,Android,7162
Sweden,Europe,Stockholm,Business,18–24,Unknown,7163
Sweden,Europe,Stockholm,Government,25–34,Android,7164
Sweden,Europe,Stockholm,Government,35–44,iOS 15,7165
Sweden,Europe,Stockholm,Individual,18–24,Unknown,7166
Sweden,Europe,Stockholm,Government,55+,Unknown,7167
Sweden,Europe,Stockholm,Education,18–24,iOS 16,7168
Sweden,Europe,Stockholm,Individual,55+,iOS 17,7169
Sweden,Europe,Stockholm,Government,35–44,iOS 17,7170
Sweden,Europe,Stockholm,Education,35–44,Unknown,7171
Sweden,Europe,Stockholm,Government,25–34,Other,7172
Sweden,Europe,Stockholm,Individual,55+,Unknown,7173
Sweden,Europe,Stockholm,Individual,25–34,New User,7174
Sweden,Europe,Stockholm,Business,55+,Unknown,7175
Sweden,Europe,Stockholm,Government,35–44,Android,7176
Sweden,Europe,Stockholm,Government,18–24,Unknown,7177
Sweden,Europe,Stockholm,Education,18–24,Unknown,7178
Sweden,Europe,Stockholm,Government,45–54,iOS 15,7179
Sweden,Europe,Stockholm,Business,45–54,Unknown,7180
Sweden,Europe,Stockholm,Education,55+,Unknown,7181
Sweden,Europe,Stockholm,Business,25–34,Unknown,7182
Sweden,Europe,Uppsala,Individual,45–54,Unknown,7183
Sweden,Europe,Uppsala,Business,45–54,iOS 15,7184
Sweden,Europe,Uppsala,Government,35–44,Unknown,7185
Sweden,Europe,Uppsala,Education,18–24,iOS 15,7186
Sweden,Europe,Uppsala,Individual,25–34,iOS 15,7187
Sweden,Europe,Uppsala,Government,18–24,Android,7188
Sweden,Europe,Uppsala,Government,55+,Unknown,7189
Sweden,Europe,Uppsala,Business,55+,Unknown,7190
Sweden,Europe,Uppsala,Government,25–34,Other,7191
Sweden,Europe,Uppsala,Business,18–24,Unknown,7192
Sweden,Europe,Uppsala,Education,45–54,Android,7193
Sweden,Europe,Uppsala,Education,18–24,New User,7194
Sweden,Europe,Uppsala,Business,35–44,Unknown,7195
Sweden,Europe,Uppsala,Government,25–34,Unknown,7196
Sweden,Europe,Uppsala,Individual,55+,iOS 17,7197
Sweden,Europe,Uppsala,Individual,25–34,Unknown,7198
Sweden,Europe,Uppsala,Individual,18–24,New User,7199
Sweden,Europe,Uppsala,Education,18–24,Unknown,7200
Sweden,Europe,Uppsala,Education,55+,New User,7201
Sweden,Europe,Uppsala,Government,55+,Android,7202
Sweden,Europe,Västerås,Government,55+,Android,7203
Sweden,Europe,Västerås,Individual,45–54,iOS 15,7204
Sweden,Europe,Västerås,Individual,18–24,Other,7205
Sweden,Europe,Västerås,Government,18–24,Unknown,7206
Sweden,Europe,Västerås,Business,25–34,Unknown,7207
Sweden,Europe,Västerås,Education,18–24,Unknown,7208
Sweden,Europe,Västerås,Business,35–44,Unknown,7209
Sweden,Europe,Västerås,Education,35–44,Unknown,7210
Sweden,Europe,Västerås,Government,55+,New User,7211
Sweden,Europe,Västerås,Individual,45–54,Unknown,7212
Sweden,Europe,Västerås,Education,55+,Unknown,7213
Sweden,Europe,Västerås,Government,25–34,Unknown,7214
Sweden,Europe,Västerås,Individual,25–34,iOS 15,7215
Sweden,Europe,Västerås,Individual,18–24,Unknown,7216
Sweden,Europe,Västerås,Government,25–34,iOS 16,7217
Sweden,Europe,Västerås,Education,45–54,Unknown,7218
Sweden,Europe,Västerås,Government,35–44,Unknown,7219
Sweden,Europe,Västerås,Business,55+,Unknown,7220
Sweden,Europe,Örebro,Education,25–34,Unknown,7221
Sweden,Europe,Örebro,Education,55+,Unknown,7222
Sweden,Europe,Örebro,Individual,25–34,Unknown,7223
Sweden,Europe,Örebro,Education,45–54,Unknown,7224
Sweden,Europe,Örebro,Individual,18–24,Unknown,7225
Sweden,Europe,Örebro,Individual,55+,Unknown,7226
Sweden,Europe,Örebro,Business,35–44,Unknown,7227
Sweden,Europe,Örebro,Government,18–24,Unknown,7228
Sweden,Europe,Örebro,Individual,35–44,Unknown,7229
Sweden,Europe,Örebro,Education,25–34,iOS 16,7230
Sweden,Europe,Örebro,Individual,45–54,Unknown,7231
Sweden,Europe,Örebro,Government,55+,Unknown,7232
Sweden,Europe,Örebro,Business,18–24,iOS 17,7233
Sweden,Europe,Örebro,Business,35–44,Android,7234
Sweden,Europe,Örebro,Education,18–24,iOS 17,7235
Sweden,Europe,Örebro,Government,25–34,New User,7236
Switzerland,Europe,Basel,Individual,25–34,Unknown,7237
Switzerland,Europe,Basel,Business,45–54,Unknown,7238
Switzerland,Europe,Basel,Individual,55+,iOS 15,7239
Switzerland,Europe,Basel,Individual,45–54,iOS 15,7240
Switzerland,Europe,Basel,Education,35–44,Unknown,7241
Switzerland,Europe,Basel,Government,35–44,Unknown,7242
Switzerland,Europe,Basel,Individual,45–54,Unknown,7243
Switzerland,Europe,Basel,Individual,45–54,iOS 16,7244
Switzerland,Europe,Basel,Individual,18–24,iOS 17,7245
Switzerland,Europe,Basel,Government,18–24,Unknown,7246
Switzerland,Europe,Basel,Individual,35–44,Unknown,7247
Switzerland,Europe,Basel,Education,25–34,Unknown,7248
Switzerland,Europe,Basel,Education,55+,New User,7249
Switzerland,Europe,Basel,Education,25–34,New User,7250
Switzerland,Europe,Basel,Individual,55+,Unknown,7251
Switzerland,Europe,Basel,Business,55+,Unknown,7252
Switzerland,Europe,Basel,Government,55+,Unknown,7253
Switzerland,Europe,Basel,Education,18–24,Unknown,7254
Switzerland,Europe,Basel,Government,45–54,iOS 17,7255
Switzerland,Europe,Basel,Education,45–54,Unknown,7256
Switzerland,Europe,Basel,Business,25–34,iOS 17,7257
Switzerland,Europe,Basel,Business,35–44,iOS 15,7258
Switzerland,Europe,Bern,Government,35–44,New User,7259
Switzerland,Europe,Bern,Government,45–54,Unknown,7260
Switzerland,Europe,Bern,Education,55+,Unknown,7261
Switzerland,Europe,Bern,Education,55+,Android,7262
Switzerland,Europe,Bern,Business,25–34,Other,7263
Switzerland,Europe,Bern,Education,18–24,Unknown,7264
Switzerland,Europe,Bern,Individual,45–54,iOS 16,7265
Switzerland,Europe,Bern,Individual,35–44,Unknown,7266
Switzerland,Europe,Bern,Business,18–24,Unknown,7267
Switzerland,Europe,Bern,Education,18–24,Other,7268
Switzerland,Europe,Bern,Business,45–54,Other,7269
Switzerland,Europe,Bern,Education,45–54,iOS 17,7270
Switzerland,Europe,Bern,Government,55+,Unknown,7271
Switzerland,Europe,Bern,Individual,55+,Unknown,7272
Switzerland,Europe,Bern,Education,25–34,Unknown,7273
Switzerland,Europe,Bern,Business,45–54,Unknown,7274
Switzerland,Europe,Biel,Education,18–24,Unknown,7275
Switzerland,Europe,Biel,Business,55+,Unknown,7276
Switzerland,Europe,Biel,Individual,35–44,iOS 16,7277
Switzerland,Europe,Biel,Education,55+,Unknown,7278
Switzerland,Europe,Biel,Individual,25–34,Unknown,7279
Switzerland,Europe,Biel,Government,25–34,Android,7280
Switzerland,Europe,Biel,Government,25–34,Unknown,7281
Switzerland,Europe,Biel,Government,55+,New User,7282
Switzerland,Europe,Biel,Education,55+,New User,7283
Switzerland,Europe,Biel,Individual,55+,Other,7284
Switzerland,Europe,Biel,Business,45–54,Unknown,7285
Switzerland,Europe,Biel,Education,45–54,Unknown,7286
Switzerland,Europe,Biel,Education,35–44,New User,7287
Switzerland,Europe,Biel,Education,35–44,Unknown,7288
Switzerland,Europe,Biel,Individual,55+,Unknown,7289
Switzerland,Europe,Biel,Government,35–44,Unknown,7290
Switzerland,Europe,Biel,Business,18–24,Unknown,7291
Switzerland,Europe,Biel,Government,45–54,Unknown,7292
Switzerland,Europe,Biel,Individual,45–54,iOS 16,7293
Switzerland,Europe,Biel,Education,25–34,Unknown,7294
Switzerland,Europe,Geneva,Education,35–44,iOS 15,7295
Switzerland,Europe,Geneva,Individual,35–44,Unknown,7296
Switzerland,Europe,Geneva,Government,35–44,Unknown,7297
Switzerland,Europe,Geneva,Education,25–34,iOS 17,7298
Switzerland,Europe,Geneva,Business,35–44,Unknown,7299
Switzerland,Europe,Geneva,Individual,45–54,Unknown,7300
Switzerland,Europe,Geneva,Government,18–24,Android,7301
Switzerland,Europe,Geneva,Education,55+,New User,7302
Switzerland,Europe,Geneva,Individual,55+,Unknown,7303
Switzerland,Europe,Geneva,Government,18–24,iOS 16,7304
Switzerland,Europe,Geneva,Government,35–44,iOS 15,7305
Switzerland,Europe,Geneva,Business,18–24,Unknown,7306
Switzerland,Europe,Geneva,Government,25–34,Unknown,7307
Switzerland,Europe,Geneva,Education,18–24,Unknown,7308
Switzerland,Europe,Geneva,Business,18–24,iOS 15,7309
Switzerland,Europe,Lausanne,Individual,18–24,iOS 16,7310
Switzerland,Europe,Lausanne,Government,35–44,New User,7311
Switzerland,Europe,Lausanne,Government,35–44,Unknown,7312
Switzerland,Europe,Lausanne,Business,35–44,Unknown,7313
Switzerland,Europe,Lausanne,Education,45–54,Unknown,7314
Switzerland,Europe,Lausanne,Government,18–24,Unknown,7315
Switzerland,Europe,Lausanne,Individual,55+,Unknown,7316
Switzerland,Europe,Lausanne,Business,55+,New User,7317
Switzerland,Europe,Lausanne,Education,35–44,Unknown,7318
Switzerland,Europe,Lausanne,Education,25–34,Unknown,7319
Switzerland,Europe,Lausanne,Individual,45–54,Unknown,7320
Switzerland,Europe,Lausanne,Government,25–34,Unknown,7321
Switzerland,Europe,Lausanne,Education,55+,Android,7322
Switzerland,Europe,Lausanne,Business,55+,Android,7323
Switzerland,Europe,Lausanne,Education,55+,Unknown,7324
Switzerland,Europe,Lausanne,Government,45–54,Android,7325
Switzerland,Europe,Lausanne,Education,45–54,New User,7326
Switzerland,Europe,Lausanne,Education,55+,iOS 17,7327
Switzerland,Europe,Lausanne,Business,25–34,Unknown,7328
Switzerland,Europe,Lausanne,Government,25–34,iOS 15,7329
Switzerland,Europe,Lucerne,Business,45–54,Android,7330
Switzerland,Europe,Lucerne,Government,55+,iOS 16,7331
Switzerland,Europe,Lucerne,Education,18–24,Unknown,7332
Switzerland,Europe,Lucerne,Education,55+,Unknown,7333
Switzerland,Europe,Lucerne,Government,35–44,Unknown,7334
Switzerland,Europe,Lucerne,Business,55+,Unknown,7335
Switzerland,Europe,Lucerne,Government,45–54,Unknown,7336
Switzerland,Europe,Lucerne,Government,25–34,Unknown,7337
Switzerland,Europe,Lucerne,Individual,35–44,Unknown,7338
Switzerland,Europe,Lucerne,Government,55+,Unknown,7339
Switzerland,Europe,Lucerne,Education,35–44,Unknown,7340
Switzerland,Europe,Lucerne,Business,35–44,Other,7341
Switzerland,Europe,Lucerne,Business,45–54,Unknown,7342
Switzerland,Europe,Lucerne,Business,25–34,iOS 17,7343
Switzerland,Europe,Lucerne,Government,18–24,iOS 17,7344
Switzerland,Europe,Lucerne,Education,45–54,iOS 15,7345
Switzerland,Europe,Lucerne,Individual,25–34,Android,7346
Switzerland,Europe,Lugano,Government,18–24,iOS 15,7347
Switzerland,Europe,Lugano,Education,45–54,Unknown,7348
Switzerland,Europe,Lugano,Government,35–44,Unknown,7349
Switzerland,Europe,Lugano,Business,25–34,Unknown,7350
Switzerland,Europe,Lugano,Education,55+,Unknown,7351
Switzerland,Europe,Lugano,Education,25–34,Unknown,7352
Switzerland,Europe,Lugano,Individual,35–44,iOS 15,7353
Switzerland,Europe,Lugano,Government,25–34,Other,7354
Switzerland,Europe,Lugano,Government,18–24,Unknown,7355
Switzerland,Europe,Lugano,Education,35–44,Unknown,7356
Switzerland,Europe,Lugano,Individual,25–34,Unknown,7357
Switzerland,Europe,Lugano,Business,18–24,Unknown,7358
Switzerland,Europe,Lugano,Business,55+,Unknown,7359
Switzerland,Europe,Lugano,Individual,35–44,Android,7360
Switzerland,Europe,Lugano,Education,18–24,Unknown,7361
Switzerland,Europe,Lugano,Business,35–44,Unknown,7362
Switzerland,Europe,Lugano,Education,45–54,New User,7363
Switzerland,Europe,Lugano,Individual,35–44,Unknown,7364
Switzerland,Europe,St. Gallen,Government,35–44,Unknown,7365
Switzerland,Europe,St. Gallen,Government,25–34,Other,7366
Switzerland,Europe,St. Gallen,Individual,18–24,Other,7367
Switzerland,Europe,St. Gallen,Business,45–54,iOS 15,7368
Switzerland,Europe,St. Gallen,Education,55+,Unknown,7369
Switzerland,Europe,St. Gallen,Individual,55+,Unknown,7370
Switzerland,Europe,St. Gallen,Education,55+,Android,7371
Switzerland,Europe,St. Gallen,Government,55+,Unknown,7372
Switzerland,Europe,St. Gallen,Business,25–34,iOS 17,7373
Switzerland,Europe,St. Gallen,Individual,45–54,iOS 15,7374
Switzerland,Europe,St. Gallen,Education,25–34,Unknown,7375
Switzerland,Europe,St. Gallen,Education,18–24,Unknown,7376
Switzerland,Europe,St. Gallen,Government,55+,iOS 16,7377
Switzerland,Europe,St. Gallen,Individual,45–54,iOS 17,7378
Switzerland,Europe,St. Gallen,Individual,35–44,Unknown,7379
Switzerland,Europe,St. Gallen,Business,18–24,Unknown,7380
Switzerland,Europe,St. Gallen,Individual,18–24,Android,7381
Switzerland,Europe,St. Gallen,Individual,25–34,Unknown,7382
Switzerland,Europe,Winterthur,Education,18–24,Unknown,7383
Switzerland,Europe,Winterthur,Government,45–54,Unknown,7384
Switzerland,Europe,Winterthur,Business,25–34,Unknown,7385
Switzerland,Europe,Winterthur,Government,35–44,iOS 15,7386
Switzerland,Europe,Winterthur,Government,55+,Unknown,7387
Switzerland,Europe,Winterthur,Individual,55+,New User,7388
Switzerland,Europe,Winterthur,Government,18–24,New User,7389
Switzerland,Europe,Winterthur,Business,45–54,New User,7390
Switzerland,Europe,Winterthur,Government,25–34,Unknown,7391
Switzerland,Europe,Winterthur,Individual,45–54,Unknown,7392
Switzerland,Europe,Winterthur,Business,18–24,Unknown,7393
Switzerland,Europe,Winterthur,Education,35–44,Unknown,7394
Switzerland,Europe,Winterthur,Education,18–24,iOS 15,7395
Switzerland,Europe,Winterthur,Individual,25–34,Unknown,7396
Switzerland,Europe,Winterthur,Education,55+,Unknown,7397
Switzerland,Europe,Zurich,Education,45–54,Unknown,7398
Switzerland,Europe,Zurich,Business,35–44,iOS 15,7399
Switzerland,Europe,Zurich,Individual,45–54,Other,7400
Switzerland,Europe,Zurich,Business,45–54,Unknown,7401
Switzerland,Europe,Zurich,Business,25–34,Unknown,7402
Switzerland,Europe,Zurich,Business,35–44,Unknown,7403
Switzerland,Europe,Zurich,Individual,25–34,Unknown,7404
Switzerland,Europe,Zurich,Government,35–44,Unknown,7405
Switzerland,Europe,Zurich,Business,35–44,Other,7406
Switzerland,Europe,Zurich,Business,25–34,Other,7407
Switzerland,Europe,Zurich,Government,18–24,iOS 16,7408
Switzerland,Europe,Zurich,Individual,55+,Unknown,7409
Switzerland,Europe,Zurich,Education,25–34,iOS 15,7410
Switzerland,Europe,Zurich,Government,55+,Unknown,7411
Switzerland,Europe,Zurich,Education,18–24,Unknown,7412
Switzerland,Europe,Zurich,Individual,45–54,Unknown,7413
Switzerland,Europe,Zurich,Education,55+,Unknown,7414
Switzerland,Europe,Zurich,Education,25–34,Unknown,7415
Switzerland,Europe,Zurich,Government,55+,New User,7416
Switzerland,Europe,Zurich,Business,18–24,Unknown,7417
Switzerland,Europe,Zurich,Education,25–34,iOS 16,7418
Taiwan,Asia,Changhua,Individual,55+,Unknown,7419
Taiwan,Asia,Changhua,Government,45–54,Unknown,7420
Taiwan,Asia,Changhua,Education,55+,iOS 16,7421
Taiwan,Asia,Changhua,Education,45–54,Unknown,7422
Taiwan,Asia,Changhua,Individual,35–44,Unknown,7423
Taiwan,Asia,Changhua,Individual,25–34,iOS 16,7424
Taiwan,Asia,Changhua,Business,25–34,Unknown,7425
Taiwan,Asia,Changhua,Government,18–24,iOS 15,7426
Taiwan,Asia,Changhua,Business,55+,Android,7427
Taiwan,Asia,Changhua,Individual,25–34,Unknown,7428
Taiwan,Asia,Changhua,Business,35–44,Android,7429
Taiwan,Asia,Changhua,Government,35–44,Unknown,7430
Taiwan,Asia,Changhua,Education,25–34,Unknown,7431
Taiwan,Asia,Changhua,Business,55+,Unknown,7432
Taiwan,Asia,Changhua,Education,55+,Unknown,7433
Taiwan,Asia,Changhua,Business,45–54,iOS 16,7434
Taiwan,Asia,Changhua,Government,55+,Unknown,7435
Taiwan,Asia,Changhua,Education,35–44,Unknown,7436
Taiwan,Asia,Chiayi,Business,25–34,Unknown,7437
Taiwan,Asia,Chiayi,Individual,18–24,Unknown,7438
Taiwan,Asia,Chiayi,Government,25–34,Unknown,7439
Taiwan,Asia,Chiayi,Individual,55+,Unknown,7440
Taiwan,Asia,Chiayi,Government,25–34,iOS 17,7441
Taiwan,Asia,Chiayi,Individual,18–24,iOS 16,7442
Taiwan,Asia,Chiayi,Education,55+,Android,7443
Taiwan,Asia,Chiayi,Individual,25–34,Android,7444
Taiwan,Asia,Chiayi,Business,35–44,Unknown,7445
Taiwan,Asia,Chiayi,Education,55+,Unknown,7446
Taiwan,Asia,Chiayi,Education,45–54,New User,7447
Taiwan,Asia,Chiayi,Government,55+,Unknown,7448
Taiwan,Asia,Chiayi,Education,18–24,Unknown,7449
Taiwan,Asia,Chiayi,Education,35–44,Unknown,7450
Taiwan,Asia,Chiayi,Government,45–54,Unknown,7451
Taiwan,Asia,Chiayi,Government,18–24,Other,7452
Taiwan,Asia,Hsinchu,Government,25–34,Unknown,7453
Taiwan,Asia,Hsinchu,Government,45–54,Unknown,7454
Taiwan,Asia,Hsinchu,Individual,45–54,Unknown,7455
Taiwan,Asia,Hsinchu,Education,35–44,Unknown,7456
Taiwan,Asia,Hsinchu,Business,25–34,Unknown,7457
Taiwan,Asia,Hsinchu,Education,55+,Unknown,7458
Taiwan,Asia,Hsinchu,Business,18–24,Unknown,7459
Taiwan,Asia,Hsinchu,Individual,25–34,Unknown,7460
